timestamp,y,z,θ,y_dot,z_dot,θ_dot,y_req,z_req,θ_req,y_dot_req,z_dot_req,θ_dot_req,f_1,f_2
49.26,2.8935770544856494,1.4803480962362716,0.03520319521990922,0.28154674036273203,0.5933463661978632,0.01189237239041349,2.8938414241512636,1.551616783909967,0.03531863386944349,0.28172748353228244,0.5616171303175695,0.01190617288647612,5.009578037841642,5.00997026793356
49.27,2.8963748697334224,1.4862917262260882,0.03532146522699355,0.27801433539932063,0.5953795621353185,0.011761629026440859,2.896641036785237,1.5572417689611007,0.035437036412970496,0.2781932011896437,0.5633761788143272,0.011774247869777103,5.00842737054677,5.008821170001279
49.28,2.8991373060014882,1.4922555711754037,0.035438425184833755,0.27447096674104426,0.5973893586560566,0.011630362541604659,2.89940525156637,1.5628842333490658,0.0355541170744991,0.27464793625576905,0.5651129861841978,0.011641797152037404,5.0072725896551145,5.007667946894982
49.29,2.9018642543513016,1.4982393966956835,0.035554069881516666,0.27091677414639126,0.5993756768962903,0.011498576794982295,2.902133959368202,1.5685439543190394,0.03566987061702226,0.27109182869164167,0.5668274838610033,0.011508824738561052,5.006113737662494,5.006510641028305
49.300000000000004,2.904555607244034,1.5042429676143136,0.03566839414385686,0.2673518977995971,0.6013384389038843,0.011366275673045266,2.90482705246602,1.5742207084349285,0.03578429184372599,0.26752501888629904,0.568519604159311,0.01137533466270444,5.004950857240284,5.00534929499031
49.31,2.9072112585447996,1.5102660479837196,0.03578139283767058,0.2637764783051226,0.6032775676413472,0.01123346308970325,2.907484424541117,1.5799142715881946,0.035897375598270144,0.26394764765128903,0.570189280277107,0.011241330985909504,5.003783991234252,5.004183951544316
49.32,2.909831103526839,1.5163084010905534,0.035893060868050816,0.2601906566820924,0.6051929869888059,0.011100142986348848,2.910105970684996,1.5856244190067164,0.03600911676506976,0.2603598562151005,0.5718364462984381,0.011106817797735001,5.002613182663284,5.003014653626648
49.33,2.912415038875633,1.5223697894648671,0.03600339317964201,0.2565945743587431,0.6070846217469286,0.010966319331894073,2.9126915874035015,1.5913509252636477,0.036119510269576056,0.2567617862175981,0.5734610371960094,0.01097179921588705,5.001438474718173,5.001841444345404
49.34,2.914962962692967,1.5284499748893416,0.036112384756915625,0.25298837316683964,0.6089523976398229,0.010831996122816942,2.9152411726209175,1.597093564286337,0.03622855107855838,0.2531535797044183,0.5750629888337564,0.010836279386247205,5.000259910760387,5.000664366979247
49.35,2.9174747745009326,1.5345487184085174,0.03622003062444567,0.2493721953360916,0.6107962413178922,0.010697177383196789,2.917754625683981,1.6028521093652188,0.03633623420038556,0.24953537912138227,0.576642237969369,0.010700262482900139,4.999077534320785,4.999483464976124
49.36,2.91995037524589,1.5406657803380983,0.036326325847185384,0.24574618348852806,0.6126160803606694,0.010561867164750407,2.92023184736587,1.6086263331627966,0.03644255468530858,0.2459073273088515,0.5781987222567961,0.010563752708158156,4.997891389098368,4.9982987819520055
49.370000000000005,2.9223896673023564,1.5468009202742437,0.036431265530743544,0.24211048063288051,0.6144118432796043,0.010426069546871116,2.9226727398701158,1.6144160077226055,0.036547507625742846,0.24226956749609727,0.5797323802487043,0.010426754292585083,4.99670151895901,4.997110361689645
49.38,2.924792554476841,1.5529538971028878,0.036534844821661173,0.23846523015895044,0.6161834595208173,0.010289788636659544,2.925077206834459,1.6202209044782006,0.03665108815655054,0.23862224329565232,0.5812431513989003,0.010289271495018393,4.995507967934191,4.9959182481372935
49.39,2.927158942011637,1.559124469009127,0.03663705890768924,0.23481057583193887,0.617930859467829,0.01015302856895888,2.9274451533346606,1.6260407942621975,0.0367532914553238,0.23496549869763086,0.5827309760647257,0.010151308602588963,4.994310780219679,4.9947224854074035
49.4,2.9294887365885414,1.5653123934865893,0.03673790301806594,0.23114666178678722,0.6196539744442414,0.010015793506383966,2.9297764858882505,1.6318754473153196,0.036854112742667706,0.23129947806404416,0.5841957955094124,0.01001286993073944,4.993110000174287,4.993523117775382
49.410000000000004,2.9317818463325254,1.571517427346857,0.03683737242379467,0.22747363252248798,0.6213527367163937,0.009878087639352202,2.9320711124582113,1.6377246332954547,0.03695354728248332,0.2276243261231095,0.5856375519043964,0.009873959823241126,4.991905672318503,4.992320189678231
49.42,2.9340381808153415,1.5777393267288902,0.036935462437921965,0.22379163289639697,0.6230270794959732,0.009739915186109683,2.934328942456612,1.6435881212867494,0.03705159038225098,0.22394018796353687,0.5870561883316027,0.009734582652208739,4.990697841333235,4.991113745713289
49.43,2.9362576510590883,1.5839778471085189,0.03703216841581629,0.22010080811850555,0.6246769369426052,0.009601280392758448,2.9365498867481925,1.6494656798087408,0.03714823739331412,0.22024720902879047,0.5884516487856947,0.009594742818112883,4.98948655205845,4.989903830636889
49.44,2.9384401695397013,1.590232743307918,0.03712748575544646,0.21640130374572503,0.6263022441663932,0.009462187533278777,2.9387338576538724,1.655357076825479,0.03724348371116259,0.21654553511135732,0.5898238781762826,0.009454444749791433,4.988271849491862,4.988690489363033
49.45,2.9405856501903966,1.5965037695051336,0.03722140989766067,0.21269326567614208,0.6279029372304333,0.009322640909555051,2.940880768954225,1.6612620797547075,0.03733732477571674,0.21283531234697914,0.5911728223301018,0.009313692904458144,4.987053778787609,4.987473766962094
49.46,2.942694008405048,1.6027906792436069,0.037313936326465395,0.20897684014327653,0.6294789531532848,0.009182644851393314,2.942990535892864,1.667180455477012,0.037429756071610594,0.20911668720890403,0.5924984279931447,0.009172491767710546,4.985832385254879,4.986253708659431
49.47,2.9447651610415218,1.6090932254417682,0.03740506056930506,0.2052521737102997,0.6310302299114166,0.00904220371654259,2.9450630751798044,1.6731119703450559,0.037520773128476355,0.20538980650208302,0.5938006428327702,0.009030845853534277,4.984607714356556,4.985030359834056
49.480000000000004,2.946799026424938,1.615411160402615,0.037494778197341365,0.20151941326426373,0.6325567064416077,0.008901321890709097,2.9470983049947446,1.6790563901927917,0.037610371521227995,0.2016548173573829,0.5950794154397671,0.008888759704306547,4.983379811707872,4.983803766017275
